id,name,profile_path,gender
1692,Yutaka Maseba,/aNNtVdMG2j0eXP5DdniSmae03JD.jpg,0
1681,Tessyo Genda,/7eJeYv2OCHKAadeFVdabVkpWldo.jpg,2
1611,Alberto Ferreiro,/bdBBKFVeBEaRLSwTooGDkUa9U1O.jpg,2
1645,Sandra Voe,/pIHuQOcK7FjepXNGM4Ze49yuPAr.jpg,1
1740,Tara King,/xtT4SPZiaP7ftIYijhz2BBeUWsE.jpg,0
1680,Mami Koyama,/4KjDxYsa7mMh8gbqSKCV2DixDAx.jpg,1
1667,Danny Cunningham,/8D1tzoeZGUqtIqSoXEhMiFUfvNu.jpg,2
1735,Frank McRae,/5aGo82fuwSs1k9ZQckvdFGLjqPE.jpg,2
1724,Roger Spottiswoode,/ofSwHS4FtNtKO70LHqXdOgU67iP.jpg,2
1639,Emily Watson,/bd0qiJXHoLNpkCqABsh67AKRtjC.jpg,1
1726,Steven E. de Souza,/7sUWRiurj2LfdGk6zdYP7fDbQPO.jpg,2
1629,Li Li,/2kO6T9nkbrHY16MyfTdwQ55pBtr.jpg,0
1641,Katrin Cartlidge,/cAG4WHKsLV2g08hnuZncy94HGOK.jpg,1
1614,Ang Lee,/jrmdsPZI5WT4rmOl20Gb1Y2femb.jpg,2
1741,Greta Blackburn,/bVfVr5yDKhlzDkqlITcd3ye9irH.jpg,1
1750,DeForest Kelley,/qbcWkyGWvv5GKnbCqq9Pne09imA.jpg,0
1656,Guy Decomble,/3YzxjLSahvcOe4t8ACxynMz0jll.jpg,0
1662,Pierre Repp,/z25StYSagcN2f876tlgXXFEbDuN.jpg,0
1684,Yuriko Fuchizaki,/15FGHjJ4WbzJFbolJzEnuKkLC3b.jpg,1
1746,Alan Dean Foster,/aGkfk6FpVvVvA6WaZYNgL5AebJ1.jpg,2
1747,Harold Livingston,/2rA2cfPoJNkBr1OLS8Cpii9yzUg.jpg,2
1658,Georges Flamant,/lQwmtPsFWME63x5M7IRF6g8bLrR.jpg,2
1654,Claire Maurier,/rlMYKpiTIzZCw2ee3YGENJZQKPC.jpg,1
1660,Robert Beauvais,/m8h7Ef5lgafWvFZdebJZhs7fvzg.jpg,0
1685,Masaaki Ōkura,/lQmV0Nzww7i3cmbr2ToqGJ5q6qr.jpg,0
1758,Eugen Schüfftan,,2
1765,Harold Michelson,,2
1874,Katja Riemann,/waayy0jpNbxLDQ8JO1uRDng8SLF.jpg,1
1805,Diana Ossana,/3GogPujJQxuR7EuF0OURBYVwzM3.jpg,1
1807,Larry McMurtry,/gUNTqvaIZIadroDmQeDTiLEulBQ.jpg,2
1774,Kazuko Shibata,,0
1775,Take,,0
1780,Justin Stanley,,0
1785,Fumihiro Hayashi,,2
1787,Daikon,,0
1790,Robert Sallin,,2
1792,Jack B. Sowards,/6tUQ0a0a8rK8ZIMaksUWwmkUC95.jpg,2
1806,Annie Proulx,,0
1840,Gordon Brown,/tKnkIuEUr2U4MKtm0opQUfkv7q.jpg,2
1852,Jan Josef Liefers,/cUKcYY3yGj0fSGPpvCK0nib7K5l.jpg,2
1822,Charles Correll,,2
1830,Vadia Potenza,,0
1832,Joe W. Davis,,0
1835,Lisa McKinlay,,0
1838,Robert McIntosh,,0
1841,Mhairi Morrison,,1
1842,Andrew Townsley,,0
1843,Thomas Jahn,,2
1847,Wolfgang Braun,,0
1848,Christoph Ott,,0
1845,Tom Zickler,,2
1870,Gernot Roll,/78FILtcGZxWfl8cDz9tAAVgeHBC.jpg,2
1796,Kirstie Alley,/9XZOeQtmvHdBkuMrlxO5PHPZwJo.jpg,1
1757,Persis Khambatta,/swZL7NlIJJuXdQrlL8nraQFOqfE.jpg,1
1759,Grace Lee Whitney,/3ItcKdBxe6rP7PeCg9lo7JoL2T4.jpg,1
1815,Valerie Planche,/wQ2HDajJDw2mWIcNVY74MEb5AM.jpg,1
1877,Monty Arnold,/64RCzQDNTOYfFv8HXcXtWlR0CzK.jpg,2
1756,Stephen Collins,/33LqzysjLWjgV3bvJ0gsNHBVAHN.jpg,2
1820,Mark Lenard,/wnQUfhWRDSQ7533hKeLngmJRYDl.jpg,2
1894,Scott Caan,/hX5X4K7BfzOOGcxiNQ24EpPZrfC.jpg,2
1879,Antonia Lang,,0
1880,Judith Reinartz,,0
1867,Auguste Lumière,/glrpE8xDB4ucRHtwo1FmfTH9VT2.jpg,0
1767,Todd C. Ramsay,/rupfgkwcPg0YaNCvDpcPP6jdwZb.jpg,2
1816,Marty Antonini,/vugay1bijKBVilFyarSEiHM4Vfh.jpg,0
1821,Michael Elphick,/otQhbUmgPUKc5u2HYPjtVALuy89.jpg,2
1899,Denise Di Novi,/svk7TdJqxC194FX5eIFIAPwwPjZ.jpg,1
1868,Louis Lumière,/xqlxj9bQCHhEPQ54yDinbF1hvJO.jpg,0
1876,Kai Wiesinger,/bgLlyH4q0yMgutWN2LvLTlB9Ur4.jpg,2
1875,Rufus Beck,/87OQtE9OmAbstYfLGuJ6u608rig.jpg,2
1884,Steven Soderbergh,/y8JlSDcQzd7gAaKyxFpExupMwDz.jpg,2
1794,Bibi Besch,/8lU677EUwotgnk2KulZByjNNGl2.jpg,1
2633,John Goldsmith,,2
1839,Lorraine McIntosh,/lIpIsKU1GdKxI0eL6wJFL3uzQT7.jpg,0
1886,Ted Griffin,/yTqm4q3yJduJseTjoDlwYPk5PhX.jpg,0
1844,Til Schweiger,/3Jk7y4sKgckrN9RzAAt0drlR0QG.jpg,2
1819,Robin Curtis,/flSPFiJ4wE6WgI1mVqHp3wJtDYO.jpg,1
1770,Akiko Takeshita,/dKawZTpMtjAYZanVf20wr6a81sL.jpg,0
1831,Stephen Manley,/5edKWZxNLlD0d4WpqJMs2X1EWkJ.jpg,2
1836,Julia Davis,/wsUNCSKoNQTgSdlr9FIeIR6hRAd.jpg,1
1818,Paul Winfield,/6NLUJEFJCJ2Hog1ZOz4K2iyDvMZ.jpg,2
1811,Randy Quaid,/rGWvDokcMLIwck10dKIutSoTM9r.jpg,2
1809,Dylan Tichenor,/iFYvqgtCfHNRPGJmQrsyp6z4ntC.jpg,2
1777,Ross Katz,/1JAPs21rMe9O6ggAoUjAMQjbNeK.jpg,2
1781,Lance Acord,/d6GFg2GBKDlIlhJdKopjSQg09oe.jpg,2
1885,George Clayton Johnson,/gcN4zLq0ofo7ExXwH6JiT4vzJ5K.jpg,2
1881,Christof Wackernagel,/2xZeeRG7hhXYKGrxrHdIKxQaUWJ.jpg,2
1851,Alexander Berner,/5z2c8KlCsUjJNPeXrRMlr39KTKk.jpg,2
1833,Jamie Sives,/bdEyp4f1VUEepihC6vyqCGP6k2s.jpg,2
1788,Nicholas Meyer,/56BrNntEbLPEIciPH1ZKD3ijqFs.jpg,2
1793,Ricardo Montalban,/cadERRbhUJ0674YiIwKOwmeDOgE.jpg,2
1812,Michelle Williams,/jn3BVMVbIptz2gc6Fhxo1qwJVvW.jpg,1
1846,André Hennicke,/ooLG1YJU6hsc5KNGeHqTkwv0GMe.jpg,2
1878,Nico van der Knaap,/4LiijNZGkErpUOJ0BEt2aswweww.jpg,0
1795,Merritt Butrick,/ttqpi6Z3yfXxzyGnjNWYsiOobn9.jpg,2
1829,Carl Steven,/k2ufs2EYkGjJrKceWaZTxmc0kEf.jpg,2
1814,Larry Reese,/1Fnypg5QU205cVfftD4KA5fmu1p.jpg,0
1786,Hiroko Kawasaki,/u0AsfXm4hF1dv2sqdPTgp3V1hOl.jpg,1
1791,Harve Bennett,/lMPjsas9dTjO1wKcY9ukqNynUoE.jpg,2
1773,Kazuyoshi Minamimagoe,/A70AmBYF3pRY4tP75x32yYaGZEl.jpg,0
1837,Susan Vidler,/AhTD7RyJu7rA2pN0h5gMl7xp5CK.jpg,1
1900,Shaobo Qin,/lACyYvn3U1CfDWoT4Ft0qI5CJA7.jpg,2
1931,George Axelrod,/8WXlbXdMmk6fVB5EgqkSV5001Te.jpg,2
1956,Cherry Jones,/cc9h2Tc17gzBw5wGJqC93FEYH0L.jpg,1
1943,John McGiver,/ky81gCZvR78UetAil1tAcfv07LN.jpg,2
1925,Vincent Cassel,/ivUQfhn5olOmR5hthN8C8GThBV4.jpg,2
1928,Martin Jurow,,2
1929,Richard Shepherd,,2
1907,Kathy Baker,/34zuI0qWTD5jdqmJRtPwaW70JcQ.jpg,1
1910,Caroline Aaron,/7nnic1Dao3XoScrwX7Ac39N2BC1.jpg,1
1950,Orangey,/fPoIBiRGIyxhG7KiTATbTjxrBWS.jpg,0
2001,Erich Maria Remarque,/q2qAI2Ip9fVvYNQprSenwGrYJK6.jpg,2
1947,Stanley Adams,/zcOvq0nh5llUce33ozlqD8r1Eyc.jpg,2
2008,Arnold Lucy,/qBHyxxTyZUkHgczNQ3xcE5cIyAV.jpg,2
1977,Richard Bohringer,/v6372ku0d2Y28zUJ7mGrwaNQ04g.jpg,2
1948,Claude Stroud,/eIOgT3he6ZrvtudFKDBVPHl8cMi.jpg,0
1932,Audrey Hepburn,/hwPHPRz7YqmcRAlvhag5VPeoaoC.jpg,0
1976,Evelyne Bellego,,0
1920,Winona Ryder,/8RVrlgtua8b53wmK7oZAAkm0N5O.jpg,1
1957,Sophie Marceau,/b56TRCVVMZ2LMZqzXg0FxeGMd0u.jpg,1
1959,Brigitte Fossey,/ann78L7w5YBJDG4NzCifq4mzakK.jpg,1
1987,Melanee Murray,/deahvMcoVdq7zcWqZFUqwVlqySN.jpg,1
1997,Charles Leavitt,/j3Dq725qq7RPOQ01EZpAMWzygLU.jpg,2
1930,Truman Capote,/lkBM2Xu5tlGkcMgdlxo1BPJWOiP.jpg,2
2003,Del Andrews,,2
2004,George Abbott,/43Tj83RQFgWCkTgpDAgRcbkyqaZ.jpg,2
1960,Alexandre Sterling,/cKiLYG2x6X17ozXPJD25hxG2lnC.jpg,0
1961,Claude Pinoteau,/8ZKN7aLjMZf2cr0BxlDDPiKipAO.jpg,2
2019,Steve Meerson,,2
2020,Peter Krikes,,2
1972,Dominique Lavanant,/xm1aRprq25WGJWyX52IIPErxLc2.jpg,1
1922,Catherine Zeta-Jones,/5XAU8dAjqjCLBQfXs84ZKA7QoMR.jpg,1
1911,Dick Anthony Williams,/bmbeMlCaH2FIO7ahDsrOrOJIzMh.jpg,2
1942,José Luis de Villalonga,/iMNDTL2oTnoqKt1SdvFA3YXLY2G.jpg,2
1946,Beverly Powers,/kaMVTp0v0hRhGyjLBZ4ezlsW6ZC.jpg,1
2011,Ben Alexander,/9rei98OSExqKecusqft2BV5KR1X.jpg,2
1933,George Peppard,/td2SN1HGqgGsWLi4YhReMYvH2ik.jpg,2
1909,Conchata Ferrell,/1CuSudlDbvrhFSpXPckzlMfzLiJ.jpg,1
1978,Iain Softley,/p2D9UrLOGOFoiOC5pmmsEUqLOEr.jpg,2
1984,Kimberly Scott,/nt6Pu18aULdQ0CNzdvNtBa2FIxX.jpg,1
1982,Ajay Naidu,/tOvD8yveJ4Aq10LICADK3wS3dwE.jpg,2
1952,Jeffrey Weissman,/rdxAEWflihoR5Vt1TvsR0XcI6N5.jpg,0
1969,Denise Grey,/zkdvECZC8adCAUdwP3aLmsSVmyH.jpg,1
1970,Sheila O'Connor,/se0lOvMTM09I7KKa7gBTjse2of2.jpg,0
1915,John Davidson,/aKZ1uTIXgjhsUXxMNMyQ2ishVyO.jpg,2
2010,Louis Wolheim,/unc3IbI5KSZDVRS7o7x6aS8T26e.jpg,2
2021,Jane Wyatt,/y623a9SfqOFtTawBG9TuESniqzf.jpg,1
1937,Mickey Rooney,/eYuayEC3xhXQf3Z1Cy6AVMEcgZb.jpg,0
1924,Jeroen Krabbé,/r26lZKUeLIaUt8DMotm4mdc4EaY.jpg,2
1914,Linda Perri,/6ywUuXoG7TtCNIU8DqI83G2kxvh.jpg,0
2041,Dr. Dre,/xm2pYFBggiXSkFBV2I612i3fDd3.jpg,2
1921,George Nolfi,/dYr20UCtki5iRg0k2zSKjG36QKy.jpg,2
1908,Robert Oliveri,/nVQaZ3cBGPXYzPheCoYpCV2Vz7I.jpg,2
1935,Buddy Ebsen,/iY3zvIzWDhsrcYoL6jjGONp4Wjv.jpg,2
1926,Suzy Eddie Izzard,/6mUPuQt6ofMBHxHJQmF3Dj1nYmH.jpg,3
1958,Claude Brasseur,/oegptKdlPbpiDNL89jWUBh8jkDT.jpg,2
2007,Lew Ayres,/nNinKMWvSxrhiNMnMkbpUd4HEZO.jpg,2
1944,Alan Reed,/ilsEwVPUTQ6f9qSdRtraGhZ5BG6.jpg,2
1934,Patricia Neal,/spdaTjYnm2TfYsOUYIM9zGdr4Ym.jpg,1
2012,Scott Kolk,/jigS2Fy2u211scDtWzBBWbELBI0.jpg,0
1927,Blake Edwards,/tEUBu225EVmJKGxJSX936OvRet5.jpg,2
1962,Alain Poiré,/mgMXyMmmCF97m93VWpn65sUQiLm.jpg,0
1985,Saul Williams,/5VQZl7h6jVyx6hSttUZwtYBVrYy.jpg,2
1993,Lloyd Levin,,2
1989,Celia Weston,/pQYygvqfmKnK4weuUCLUX45q5AJ.jpg,1
1913,Susan Blommaert,/pAzu79y0zHGaPfZNsT6t2ywTfzs.jpg,1
1955,Darlene Vogel,/efc3GpGELVhaDE1os6MSy0R3EfH.jpg,1
1916,Biff Yeager,/z74HHf0EsD7Lv5g2LJZrAGDUWiE.jpg,2
2014,Walter Rogers,/7SXQPmneE6FCIxRfwnHP87T2UqD.jpg,2
1945,Dorothy Whitney,/xy09PaLivM3JFEJXyxy8iz8kLg6.jpg,1
2046,Bert Lovitt,,2
2059,Adam Baldwin,/lfbyJWNWGbiYfU0Yr1tjn6Trd2V.jpg,2
2050,Noah Huntley,/dAwfkCqQOFqADngR4vAE9lG7D8Z.jpg,2
2057,Kim McGarrity,,1
2064,"Morton Downey, Jr.",/vvaBkpr0r6az3DtOSKojVKfiBBc.jpg,2
2069,Corey Rand,/7LVuh2T13rt0vEKPxqRQ5Wv3G0O.jpg,0
2074,Michael Mark Edmondson,/bsxNiOjeHGdW9P7BgxgeRh5L9Q5.jpg,0
2157,Robin Williams,/iYdeP6K0qz44Wg2Nw9LPJGMBkQ5.jpg,2
2079,Cynthia Gouw,,1
2092,Paul Lukas,/uPN8hpMtacoFylb0Ez9j800bilZ.jpg,2
2089,Earl Felton,,2
2102,Ted Cooper,/jfgou4xwhtkdEedsT01WOXCjFIN.jpg,2
2103,Mark Rosenthal,,2
2104,Denny Martin Flinn,,2
2077,Laurence Luckinbill,/3OJyITHkdrw5rpmQTufiap6pbOG.jpg,2
2108,Elmo Williams,,2
2123,Ronald Roose,,2
2168,Jean Bouise,/spNN6qOzddC8y3Bttp8VnjLUixs.jpg,2
2166,Sergio Castellitto,/uq5xz7kinzgdclGOcechgfPBgYC.jpg,2
2078,Charles Cooper,/2Zk4dOIlcWRGO1RXsPoWVbL7Fcf.jpg,2
2051,María Conchita Alonso,/zcDN921xNK0AznoA0TEbdbsPSn3.jpg,1
2135,Paul Gutrecht,/jAv8rTrhNtbxKK4t0QlpVP9gtBW.jpg,2
2111,Rosanna DeSoto,/iP8cNOvuX4qaYZoIEdGUxwnMdE.jpg,1
2086,Pierre Cosso,/h3K0jd82iZffXJya4N2iosX6XGU.jpg,2
2167,Mercedes Ruehl,/8GUgm1Xcsb6LJgNugQEQCOpx5Su.jpg,1
2172,Andréas Voutsinas,/vyjIk6TkFYY3KQ3Ot5zDwZlkOGT.jpg,0
2099,J. M. Kerrigan,/2AE4lldtdkQEEcRl647xlMTpvD8.jpg,0
2112,Brock Peters,/8KpQAlUFlJuHhgUmGAR6LnzHOhb.jpg,2
2142,Alexandra Bokyun Chun,/i72slFKdMGXOv4aTUBKKOlXLmAM.jpg,1
2048,Gary Busey,/8H7Hlv6b7ZoK4jZKeLnc2i4pfPL.jpg,2
2169,Michael Jeter,/pNBf8X56wCOHH7cArsMYJuke4fO.jpg,2
2075,David Loughery,/jeU5zcNHBE9rSkGdGcw0CSU22v.jpg,2
2098,Carleton Young,/9J6Ab8fV0UDH04mMCfDeVEfgpJA.jpg,2
2067,Calvin Lockhart,/m5DyAG5LtUVgLgtXNiFpK2Naftc.jpg,2
2156,Louis Bromfield,,0
2158,Robert Garland,,2
2159,Marilyn Goldin,,0
2088,Jules Verne,/vdbQLwcvF3UNTJw9Z2OgQzGzoGx.jpg,2
2095,Ralph Winter,/an9P5dUyC2Q5PyFOTSgWwVMiSJJ.jpg,0
2173,Valentina Vargas,/kS45i62uoGlnd9HmxTaA0DjiLk2.jpg,1
2174,Kimberly Beck,/hdeafwyoYDEF1i3zR7TX0skACcS.jpg,1
2109,Kim Cattrall,/6X6x8gLSOWxwhoquIi37769m0k0.jpg,1
2081,George Murdock,/5XkkbGKbxjlUOKKizifhH0kwYhh.jpg,2
2177,Lloyd Bridges,/lO4HWxYvneC0dMFckK2WrKPZa9o.jpg,2
2042,Stephen Hopkins,/vaPQMexdI3I33kVWAK3i3OrDxF.jpg,2
2062,Kent McCord,/12izGGcKLSWvsFenB3FVHJjwwP.jpg,2
2072,Lilyan Chauvin,/XUGyxAQHL52cteFsdDD7sMr0HU.jpg,1
2049,Rubén Blades,/kOgVo3qDJ9jXgIZJRJI3I1bm6sA.jpg,2
2055,Robert Davi,/yizOUAKs59CwKM6pU30gIP9gTup.jpg,2
2052,Christopher Dunne,/pu0atI2rsMIcmOmh9tuDwYid1bX.jpg,2
2155,Thora Birch,/xJ6Bb3C8f0ior5LlWdNzxlb8cgV.jpg,1
2126,Herbert Bunston,/whHeDLpLArkSgxHzZyVbGEfcJNK.jpg,0
2097,Ted de Corsia,/o3gh6BOXOjrRDXBND1mmeif9nlo.jpg,2
2043,John Davis,/kpXOBMUBZe8XpHYk7s0721kjjIk.jpg,2
2096,Robert J. Wilke,/voEW3MGhV6wLjWSGO3TsWqYSMdi.jpg,2
2171,Griffin Dunne,/oZeAznfOHgK1Kvy9TknkQhag1Um.jpg,2
2163,Richard LaGravenese,/vCXgeY2gJXSSGTm9cy71268wGx5.jpg,2
2087,Richard Fleischer,/vAPv1aa28u12zcq8YMvuwZu1hhC.jpg,0
2115,Kurtwood Smith,/7dqsk4NYbNZNnmppv2zPuf1hKBn.jpg,2
2091,James Mason,/vCABivuMBCT78sh5G0q8jO5rkT.jpg,2
2093,Steven-Charles Jaffe,/vdm8yKZgeO524l34C31zKu26Pfs.jpg,2
2125,David Manners,/m92wdRAIVnAwmmw17Tmc3RNNZSy.jpg,2
2054,Emma Hitching,/4FC7IZr1CZCFOo5tjeBaXnnU5Bf.jpg,1
2063,Jukka Hiltunen,/3Y2uIotlYj1mlVaN8uC2r9uZ6G6.jpg,0
2094,Peter Lorre,/hgum7XGkYgiJ8jkFr4MC03PCnD4.jpg,2
2090,Kirk Douglas,/t94It9bPI6uBvNuuQlQipyYyURC.jpg,2
2056,Alexander Delamere,/iMQQ1evgd6bmsSIVNcKgZ4z1mBE.jpg,2
2100,Lawrence Konner,/sVm6f8J6IO9abgh3ik94mVuBOHc.jpg,2
2152,Alan Ball,/jCYOYfFa6u0mX1oehnCTeDvpIK8.jpg,2
2101,Percy Helton,/4dGePXw3uVfMviRiyN0ufPAo7Zn.jpg,0
2065,David Schneider,/g0H9HPTUa2rtt7MqOdyVOEkTNYS.jpg,2
2170,Marc Duret,/jOLK1qN6z3P1dnxYPrYxe0OV0CE.jpg,0
2058,Megan Burns,/xOZbpZH5E6YlUvsM2DDd6iYpsnk.jpg,1
2124,Iman,/xhJ7gUVUP1TzkC4RuNStV1Bzng1.jpg,1
2175,Bruce Guerre-Berthelot,/huk0p6v9KmObALRQq21JS3V7kaE.jpg,0
2197,Daniel Russo,/cF8Uj5PTThdJMcdjHBRk2weqb3H.jpg,2
2180,Gregory Forstner,/kgQ03l0Qz1fjrRl9VV9VyibmqCM.jpg,0
2181,Claude Besson,/1Oaqgi9aM72jSsYi2UNEHQ6xvST.jpg,0
2196,Claudia Morin,/f3ISWGYtM0KHOc37AAVvm89xxga.jpg,0
2192,Lambert Wilson,/pFuLPZtgrKsnRXJCKWILQ69k6Ta.jpg,2
2200,Jon Cohen,,2
2225,Todd Holland,/3DZpFpwERwlph8XYten6FQuq9iQ.jpg,2
2266,Stephi Lineburg,/z7JlYUHryLzZRZ722X6iCHd9tUa.jpg,1
2257,Terry Serpico,/5UfDA4ySgYUhle7iXqOuhzAgghn.jpg,2
2189,Renaud,/fMzyLtHmevG0Arf6wxo11M2010E.jpg,0
2193,Alexandra Gonin,/AvJniuFBtKe4CRvQpI1ie022v6X.jpg,0
2194,Jean-Philippe Léonard,/2GBKzqF33ZdpNfrpXxLOUaVFwoU.jpg,0
2195,Jean Leuvrais,/q4CiYpKIDq5gCL28TieQxlAHwSi.jpg,0
2264,Patrick Magee,/99xStF5zQy6qkDxLnIVaKD3urzI.jpg,2
2209,Jan de Bont,/evj9vN5pxxjr4aFLZRvniU0gzof.jpg,2
2272,Carl Duering,/idrRJuQErZ2cj8F8II1LikeTgb1.jpg,0
2250,Eric Keenleyside,/n7CFXU0redDCSHuLIPIKg45M0Do.jpg,2
2275,Caitlin Clarke,/59PKSNwM5Czk3XWDIsHnBMbiIOz.jpg,1
2273,Paul Farrell,/pobD8UuwqAWibufj4SUMnVUYj4p.jpg,0
2249,Clyde Kusatsu,/5dTSe1F9cnReZGHYzbCbVy7vbcf.jpg,2
2276,Sheila Raynor,/ixB326sr3OGS6YzqR87T776aqbW.jpg,1
2224,Christian Slater,/6ww3uweEEXMlvtNjTlgBHxLErPF.jpg,2
2245,Yvan Attal,/2VaxsiFuad8uHHWTM6Fc71wtNCx.jpg,2
2251,Hugo Speer,/qN7t7UVF0B80GXZv6IsdJPKcJFl.jpg,2
2265,Adrienne Corri,/jlwXRVJUscG3GnYGfBXT5KDCbss.jpg,1
2261,Martin Stellman,,2
2268,Warren Clarke,/gqIPFhAaTvFZVmNiXnPtV3k4JBV.jpg,2
2290,Richard Connaught,/sARD8b9My2XOAK8DEDOkejXhtPy.jpg,0
2258,Stuart McQuarrie,/uK7JmNrNrHUvueKyIvNrN1SlHKO.jpg,2
2184,Richard Barton Lewis,,2
2222,Beau Bridges,/Aiezvt0Uj2Ka9QVW3GvuRLkNS2V.jpg,2
2299,Josh Hartnett,/5eMo8D7h1XrSu6ZN4UXhPcS6YNG.jpg,2
2305,Peter Handke,/tonwLQzN0dDPCA3N7H9iiKUPIkp.jpg,2
2306,Richard Reitinger,,2
2202,Steve Harris,/6qD0I3RPe2ivV5GdXgW3tJHSu1e.jpg,2
2311,Otto Sander,/zqY8jKwv3k0NZRIudkR4QcL7WB5.jpg,2
2310,Bruno Ganz,/8bhS1PObqe8OOVcyIRxV5Rcdufd.jpg,2
2223,Fred Savage,/ux4TBPjG2kZDUlDiKb6eBK7BBFl.jpg,2
2255,Byron Utley,/6XVwf87SkXlIbwktrogyEt2DmUr.jpg,2
2277,Loyd Catlett,/ifPBaUPkZspc8gyvuOdCxXfn2Ux.jpg,2
2208,Kathryn Morris,/q189KhrMoKyQJsvwOE7x2nWAeEi.jpg,1
2235,Elmore Leonard,/cY5qLNesSXiyTBCVot4rawEHXSp.jpg,2
2207,Lois Smith,/unvPSZshdNoj7c5wl6D30gPwKtS.jpg,1
2252,Maz Jobrani,/vyAvi8bmwMUPKnIDijx9KXrjySJ.jpg,2
2230,Pam Grier,/irCJf8OTSaPkThijP8PWkP1A7ls.jpg,1
2278,Aubrey Morris,/xuiSnXTy96VqANZq2x59pCEKb7z.jpg,0
2239,Anthony Minghella,/3zNlCjH6Ddh5pn2UrNWd6SAKGKg.jpg,2
2228,Sean Penn,/9glqNTVpFpdN1nFklKaHPUyCwR6.jpg,2
2210,Bonnie Curtis,,1
2291,Paul McGuigan,/8mvSSW9LWnORFvClg4sdHfM1zZJ.jpg,0
2274,Miriam Karlin,/3VbYzKcHJdVYGkrBcqMgcKRmICE.jpg,0
2233,Bridget Fonda,/ylGktmhDCLnaaV8owSPL8cVlsbn.jpg,1
2221,Leland Orser,/vvVcWhActW8k2gQz95UatVP4Duf.jpg,2
2279,Godfrey Quigley,/zMin1p0TRMR86wsU6aoSE2xa0r.jpg,0
2303,Wim Wenders,/7Y4mkVstQxhegwlOwAsGRfZfHXC.jpg,2
2289,John Barry,/5ZDkrb8pj67sD65F5W8J32LT2NO.jpg,0
2270,James Marcus,/keW0TRtGZ15oA12jsEYfqeLEq8v.jpg,0
2312,Solveig Dommartin,/tUMenHJ42z0HNesgn0TFvTWrjpF.jpg,0
2205,Jessica Capshaw,/ePpM2GPe5OXjtyesq06J3S1WCB.jpg,1
2304,Anatole Dauman,/6OMlQTVM3D2lKiVt6eccx7JIMCP.jpg,2
2182,Pen Densham,/1rq1REEZFgz2yd07gp8m77oO4Cj.jpg,2
2188,Marcel Dassault,/3ucaITKkD3tOo96zxWdB76NkJOZ.jpg,0
2302,Adam Fogerty,/hiGlO5VCNHMgaAFlk2c2TIiBRVv.jpg,2
2185,John Watson,,2
2226,Sydney Pollack,/l6Sq7iEakN4eCeMXyZuloc5VIJO.jpg,2
2280,Clive Francis,/lB0AiyMGrXcUN6JQWpPbxbzK7os.jpg,2
2248,Michael Wright,/5aS8v1BcVyXSeEl4sY2Hij5Rv5i.jpg,2
2267,Michael Bates,/53ciikCHIcr1thlDFvQtzNNbFAd.jpg,2
2203,Neal McDonough,/3mI3i1CpjATSCta1Tb2qsyl1KCh.jpg,2
2253,Yusuf Gatewood,/nMVfXlD0EZCZNQ8UK64MpJzDe5.jpg,2
2254,Curtiss Cook,/3mk5CZBzdjYUzmrfMDSnGJL4QIb.jpg,2
2271,Michael Tarn,/34dqPwJtsB3CrXShZA8zhm7pq0c.jpg,2
2317,Elmar Wilms,,0
2378,Franco Cristaldi,/wDQ19zZKLBSiwSIIuTKdX6gszYn.jpg,0
2322,Kenya Jo Kennedy,,0
2323,Camille Martinez,,0
2350,Helene Weigel,/tg2F8zZQjsDaXIEuu03abfJFyCC.jpg,2
2320,Julian Richings,/6aXnbVDNlYXKFOUK7CZ2lboAlxE.jpg,2
2356,Gérard Brach,/mwHDbpsJEIiMCi78UpY1MSFPTdI.jpg,2
2375,Lars Bodin-Jorgensen,,0
2377,Michael Habeck,/aZ3RjWeBf7oULzw02F4KMPpBN7q.jpg,2
2381,Rick Berman,,2
2383,Peter Lauritson,,2
2384,Bernard Williams,,2
2407,Rufus,/aC6rEJrBgCNjeG6vetJPBdgj5h3.jpg,2
2432,Samson Raphaelson,/2aSJN6POL0aPh9nMPHG8EcXMwfO.jpg,2
2339,Julia Hummer,/cS31GPwChLvL7ITAitkDF8YIrxu.jpg,1
2374,Dwight Weist,/ooKroRM0d9ItINpfKAzRWdJ9rwm.jpg,2
2371,Feodor Chaliapin Jr.,/5UGVHeLTHgKyO9SiJ4rrtpRWQHI.jpg,2
2359,Jake Eberts,/r0OSlGZiQWyQPAJ8jCFpR9Unv8J.jpg,2
2355,Andrew Birkin,/m9yHHGBSmuQczgSa4GEs0OGxZO7.jpg,2
2314,Peter Falk,/e59x8ITouNlyz8Qa2abb5lxiQvI.jpg,2
2376,Urs Althaus,/ltce3DkRgjXpewU1Ia2KWjsn5KA.jpg,2
2445,Eric McLeod,,2
2370,Volker Prechtel,/kBNe9UD2doAGhWeNWSdFTlFMM3r.jpg,2
2393,Marina Sirtis,/pSUhuPgmIqitiUazxyWAbS6mix6.jpg,1
2390,LeVar Burton,/tC74tISKpFGmJkrw24MMLix5nNa.jpg,2
2349,Bernd Tauber,/i0LRTo2yBF9MPW72R7OdfCpLzfx.jpg,2
2360,Thomas Schühly,/1MSmnY1oHNl1ociYxfVB9zPRw7X.jpg,0
2401,Jean-Marc Deschamps,/hYL7lpHm5WqWyftoaggpJrCWW3j.jpg,0
2408,Jamel Debbouze,/aiqWSWbRJ6rrjxxVE6y2Xb3KdSp.jpg,2
2447,Peter Kohn,,0
